"","dateRep","day","month","year","cases","deaths","country","popData2019","continentExp"
"50944","11/04/2020",11,4,2020,36,2,"Slovenia",2080908,"Europe"
"50945","10/04/2020",10,4,2020,33,3,"Slovenia",2080908,"Europe"
"50946","09/04/2020",9,4,2020,36,4,"Slovenia",2080908,"Europe"
"50947","08/04/2020",8,4,2020,34,6,"Slovenia",2080908,"Europe"
"50948","07/04/2020",7,4,2020,24,2,"Slovenia",2080908,"Europe"
"50949","06/04/2020",6,4,2020,20,6,"Slovenia",2080908,"Europe"
"50950","05/04/2020",5,4,2020,43,2,"Slovenia",2080908,"Europe"
"50951","04/04/2020",4,4,2020,37,4,"Slovenia",2080908,"Europe"
"50952","03/04/2020",3,4,2020,56,1,"Slovenia",2080908,"Europe"
"50953","02/04/2020",2,4,2020,27,2,"Slovenia",2080908,"Europe"
"50954","01/04/2020",1,4,2020,51,2,"Slovenia",2080908,"Europe"
"50955","31/03/2020",31,3,2020,33,0,"Slovenia",2080908,"Europe"
"50956","30/03/2020",30,3,2020,39,2,"Slovenia",2080908,"Europe"
"50957","29/03/2020",29,3,2020,59,0,"Slovenia",2080908,"Europe"
"50958","28/03/2020",28,3,2020,55,4,"Slovenia",2080908,"Europe"
"50959","27/03/2020",27,3,2020,49,1,"Slovenia",2080908,"Europe"
"50960","26/03/2020",26,3,2020,48,1,"Slovenia",2080908,"Europe"
"50961","25/03/2020",25,3,2020,38,2,"Slovenia",2080908,"Europe"
"50962","24/03/2020",24,3,2020,28,0,"Slovenia",2080908,"Europe"
"50963","23/03/2020",23,3,2020,31,0,"Slovenia",2080908,"Europe"
"50964","22/03/2020",22,3,2020,42,0,"Slovenia",2080908,"Europe"
"50965","21/03/2020",21,3,2020,22,0,"Slovenia",2080908,"Europe"
"50966","20/03/2020",20,3,2020,33,0,"Slovenia",2080908,"Europe"
"50967","19/03/2020",19,3,2020,11,0,"Slovenia",2080908,"Europe"
"50968","18/03/2020",18,3,2020,22,1,"Slovenia",2080908,"Europe"
"50969","17/03/2020",17,3,2020,34,0,"Slovenia",2080908,"Europe"
"50970","16/03/2020",16,3,2020,38,0,"Slovenia",2080908,"Europe"
"50971","15/03/2020",15,3,2020,40,0,"Slovenia",2080908,"Europe"
"50972","14/03/2020",14,3,2020,45,0,"Slovenia",2080908,"Europe"
"50973","13/03/2020",13,3,2020,39,0,"Slovenia",2080908,"Europe"
"50974","12/03/2020",12,3,2020,26,0,"Slovenia",2080908,"Europe"
"50975","11/03/2020",11,3,2020,15,0,"Slovenia",2080908,"Europe"
"50976","09/03/2020",9,3,2020,4,0,"Slovenia",2080908,"Europe"
"50977","08/03/2020",8,3,2020,3,0,"Slovenia",2080908,"Europe"
"50978","07/03/2020",7,3,2020,3,0,"Slovenia",2080908,"Europe"
"50979","06/03/2020",6,3,2020,5,0,"Slovenia",2080908,"Europe"
"50980","05/03/2020",5,3,2020,1,0,"Slovenia",2080908,"Europe"
"50981","11/12/2020",11,12,2020,0,0,"Solomon_Islands",669821,"Oceania"
"50982","10/12/2020",10,12,2020,0,0,"Solomon_Islands",669821,"Oceania"
"50983","09/12/2020",9,12,2020,0,0,"Solomon_Islands",669821,"Oceania"
"50984","08/12/2020",8,12,2020,0,0,"Solomon_Islands",669821,"Oceania"
"50985","07/12/2020",7,12,2020,0,0,"Solomon_Islands",669821,"Oceania"
"50986","06/12/2020",6,12,2020,0,0,"Solomon_Islands",669821,"Oceania"
"50987","05/12/2020",5,12,2020,0,0,"Solomon_Islands",669821,"Oceania"
"50988","04/12/2020",4,12,2020,0,0,"Solomon_Islands",669821,"Oceania"
"50989","03/12/2020",3,12,2020,0,0,"Solomon_Islands",669821,"Oceania"
"50990","02/12/2020",2,12,2020,0,0,"Solomon_Islands",669821,"Oceania"
"50991","01/12/2020",1,12,2020,0,0,"Solomon_Islands",669821,"Oceania"
"50992","30/11/2020",30,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"50993","29/11/2020",29,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"50994","28/11/2020",28,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"50995","27/11/2020",27,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"50996","26/11/2020",26,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"50997","25/11/2020",25,11,2020,1,0,"Solomon_Islands",669821,"Oceania"
"50998","24/11/2020",24,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"50999","23/11/2020",23,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51000","22/11/2020",22,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51001","21/11/2020",21,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51002","20/11/2020",20,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51003","19/11/2020",19,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51004","18/11/2020",18,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51005","17/11/2020",17,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51006","16/11/2020",16,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51007","15/11/2020",15,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51008","14/11/2020",14,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51009","13/11/2020",13,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51010","12/11/2020",12,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51011","11/11/2020",11,11,2020,3,0,"Solomon_Islands",669821,"Oceania"
"51012","10/11/2020",10,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51013","09/11/2020",9,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51014","08/11/2020",8,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51015","07/11/2020",7,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51016","06/11/2020",6,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51017","05/11/2020",5,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51018","04/11/2020",4,11,2020,5,0,"Solomon_Islands",669821,"Oceania"
"51019","03/11/2020",3,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51020","02/11/2020",2,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51021","01/11/2020",1,11,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51022","31/10/2020",31,10,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51023","30/10/2020",30,10,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51024","29/10/2020",29,10,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51025","28/10/2020",28,10,2020,4,0,"Solomon_Islands",669821,"Oceania"
"51026","27/10/2020",27,10,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51027","26/10/2020",26,10,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51028","25/10/2020",25,10,2020,1,0,"Solomon_Islands",669821,"Oceania"
"51029","24/10/2020",24,10,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51030","23/10/2020",23,10,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51031","22/10/2020",22,10,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51032","21/10/2020",21,10,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51033","20/10/2020",20,10,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51034","19/10/2020",19,10,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51035","18/10/2020",18,10,2020,0,0,"Solomon_Islands",669821,"Oceania"
"51036","17/10/2020",17,10,2020,1,0,"Solomon_Islands",669821,"Oceania"
"51037","16/10/2020",16,10,2020,2,0,"Solomon_Islands",669821,"Oceania"
"51038","11/12/2020",11,12,2020,0,0,"Somalia",15442906,"Africa"
"51039","10/12/2020",10,12,2020,0,0,"Somalia",15442906,"Africa"
"51040","09/12/2020",9,12,2020,0,0,"Somalia",15442906,"Africa"
"51041","08/12/2020",8,12,2020,54,0,"Somalia",15442906,"Africa"
"51042","07/12/2020",7,12,2020,0,0,"Somalia",15442906,"Africa"
"51043","06/12/2020",6,12,2020,0,0,"Somalia",15442906,"Africa"
"51044","05/12/2020",5,12,2020,0,0,"Somalia",15442906,"Africa"
"51045","04/12/2020",4,12,2020,0,0,"Somalia",15442906,"Africa"
"51046","03/12/2020",3,12,2020,0,0,"Somalia",15442906,"Africa"
"51047","02/12/2020",2,12,2020,80,8,"Somalia",15442906,"Africa"
"51048","01/12/2020",1,12,2020,0,0,"Somalia",15442906,"Africa"
"51049","30/11/2020",30,11,2020,0,0,"Somalia",15442906,"Africa"
"51050","29/11/2020",29,11,2020,0,0,"Somalia",15442906,"Africa"
"51051","28/11/2020",28,11,2020,0,0,"Somalia",15442906,"Africa"
"51052","27/11/2020",27,11,2020,0,0,"Somalia",15442906,"Africa"
"51053","26/11/2020",26,11,2020,0,0,"Somalia",15442906,"Africa"
"51054","25/11/2020",25,11,2020,0,0,"Somalia",15442906,"Africa"
"51055","24/11/2020",24,11,2020,0,0,"Somalia",15442906,"Africa"
"51056","23/11/2020",23,11,2020,63,5,"Somalia",15442906,"Africa"
"51057","22/11/2020",22,11,2020,0,0,"Somalia",15442906,"Africa"
"51058","21/11/2020",21,11,2020,0,0,"Somalia",15442906,"Africa"
"51059","20/11/2020",20,11,2020,0,0,"Somalia",15442906,"Africa"
"51060","19/11/2020",19,11,2020,0,0,"Somalia",15442906,"Africa"
"51061","18/11/2020",18,11,2020,0,0,"Somalia",15442906,"Africa"
"51062","17/11/2020",17,11,2020,81,1,"Somalia",15442906,"Africa"
"51063","16/11/2020",16,11,2020,0,0,"Somalia",15442906,"Africa"
"51064","15/11/2020",15,11,2020,0,0,"Somalia",15442906,"Africa"
"51065","14/11/2020",14,11,2020,0,0,"Somalia",15442906,"Africa"
"51066","13/11/2020",13,11,2020,0,0,"Somalia",15442906,"Africa"
"51067","12/11/2020",12,11,2020,0,0,"Somalia",15442906,"Africa"
"51068","11/11/2020",11,11,2020,0,0,"Somalia",15442906,"Africa"
"51069","10/11/2020",10,11,2020,72,0,"Somalia",15442906,"Africa"
"51070","09/11/2020",9,11,2020,0,0,"Somalia",15442906,"Africa"
"51071","08/11/2020",8,11,2020,0,0,"Somalia",15442906,"Africa"
"51072","07/11/2020",7,11,2020,0,0,"Somalia",15442906,"Africa"
"51073","06/11/2020",6,11,2020,0,0,"Somalia",15442906,"Africa"
"51074","05/11/2020",5,11,2020,0,0,"Somalia",15442906,"Africa"
"51075","04/11/2020",4,11,2020,288,3,"Somalia",15442906,"Africa"
"51076","03/11/2020",3,11,2020,0,0,"Somalia",15442906,"Africa"
"51077","02/11/2020",2,11,2020,0,0,"Somalia",15442906,"Africa"
"51078","01/11/2020",1,11,2020,0,0,"Somalia",15442906,"Africa"
"51079","31/10/2020",31,10,2020,0,0,"Somalia",15442906,"Africa"
"51080","30/10/2020",30,10,2020,0,0,"Somalia",15442906,"Africa"
"51081","29/10/2020",29,10,2020,0,0,"Somalia",15442906,"Africa"
"51082","28/10/2020",28,10,2020,0,0,"Somalia",15442906,"Africa"
"51083","27/10/2020",27,10,2020,0,0,"Somalia",15442906,"Africa"
"51084","26/10/2020",26,10,2020,44,2,"Somalia",15442906,"Africa"
"51085","25/10/2020",25,10,2020,0,0,"Somalia",15442906,"Africa"
"51086","24/10/2020",24,10,2020,0,0,"Somalia",15442906,"Africa"
"51087","23/10/2020",23,10,2020,7,1,"Somalia",15442906,"Africa"
"51088","22/10/2020",22,10,2020,0,0,"Somalia",15442906,"Africa"
"51089","21/10/2020",21,10,2020,0,0,"Somalia",15442906,"Africa"
"51090","20/10/2020",20,10,2020,26,2,"Somalia",15442906,"Africa"
"51091","19/10/2020",19,10,2020,0,0,"Somalia",15442906,"Africa"
"51092","18/10/2020",18,10,2020,0,0,"Somalia",15442906,"Africa"
"51093","17/10/2020",17,10,2020,0,0,"Somalia",15442906,"Africa"
"51094","16/10/2020",16,10,2020,0,0,"Somalia",15442906,"Africa"
"51095","15/10/2020",15,10,2020,0,0,"Somalia",15442906,"Africa"
"51096","14/10/2020",14,10,2020,0,0,"Somalia",15442906,"Africa"
"51097","13/10/2020",13,10,2020,0,0,"Somalia",15442906,"Africa"
"51098","12/10/2020",12,10,2020,17,0,"Somalia",15442906,"Africa"
"51099","11/10/2020",11,10,2020,0,0,"Somalia",15442906,"Africa"
"51100","10/10/2020",10,10,2020,102,0,"Somalia",15442906,"Africa"
"51101","09/10/2020",9,10,2020,0,0,"Somalia",15442906,"Africa"
"51102","08/10/2020",8,10,2020,0,0,"Somalia",15442906,"Africa"
"51103","07/10/2020",7,10,2020,0,0,"Somalia",15442906,"Africa"
"51104","06/10/2020",6,10,2020,0,0,"Somalia",15442906,"Africa"
"51105","05/10/2020",5,10,2020,0,0,"Somalia",15442906,"Africa"
"51106","04/10/2020",4,10,2020,152,0,"Somalia",15442906,"Africa"
"51107","03/10/2020",3,10,2020,0,0,"Somalia",15442906,"Africa"
"51108","02/10/2020",2,10,2020,5,0,"Somalia",15442906,"Africa"
"51109","01/10/2020",1,10,2020,0,0,"Somalia",15442906,"Africa"
"51110","30/09/2020",30,9,2020,0,0,"Somalia",15442906,"Africa"
"51111","29/09/2020",29,9,2020,0,0,"Somalia",15442906,"Africa"
"51112","28/09/2020",28,9,2020,0,0,"Somalia",15442906,"Africa"
"51113","27/09/2020",27,9,2020,123,1,"Somalia",15442906,"Africa"
"51114","26/09/2020",26,9,2020,0,0,"Somalia",15442906,"Africa"
"51115","25/09/2020",25,9,2020,0,0,"Somalia",15442906,"Africa"
"51116","24/09/2020",24,9,2020,0,0,"Somalia",15442906,"Africa"
"51117","23/09/2020",23,9,2020,0,0,"Somalia",15442906,"Africa"
"51118","22/09/2020",22,9,2020,23,0,"Somalia",15442906,"Africa"
"51119","21/09/2020",21,9,2020,0,0,"Somalia",15442906,"Africa"
"51120","20/09/2020",20,9,2020,52,0,"Somalia",15442906,"Africa"
"51121","19/09/2020",19,9,2020,0,0,"Somalia",15442906,"Africa"
"51122","18/09/2020",18,9,2020,0,0,"Somalia",15442906,"Africa"
"51123","17/09/2020",17,9,2020,1,0,"Somalia",15442906,"Africa"
"51124","16/09/2020",16,9,2020,0,0,"Somalia",15442906,"Africa"
"51125","15/09/2020",15,9,2020,0,0,"Somalia",15442906,"Africa"
"51126","14/09/2020",14,9,2020,13,0,"Somalia",15442906,"Africa"
"51127","13/09/2020",13,9,2020,0,0,"Somalia",15442906,"Africa"
"51128","12/09/2020",12,9,2020,5,1,"Somalia",15442906,"Africa"
"51129","11/09/2020",11,9,2020,0,0,"Somalia",15442906,"Africa"
"51130","10/09/2020",10,9,2020,9,0,"Somalia",15442906,"Africa"
"51131","09/09/2020",9,9,2020,0,0,"Somalia",15442906,"Africa"
"51132","08/09/2020",8,9,2020,0,0,"Somalia",15442906,"Africa"
"51133","07/09/2020",7,9,2020,30,0,"Somalia",15442906,"Africa"
"51134","06/09/2020",6,9,2020,0,0,"Somalia",15442906,"Africa"
"51135","05/09/2020",5,9,2020,22,0,"Somalia",15442906,"Africa"
"51136","04/09/2020",4,9,2020,0,0,"Somalia",15442906,"Africa"
"51137","03/09/2020",3,9,2020,0,0,"Somalia",15442906,"Africa"
"51138","02/09/2020",2,9,2020,0,0,"Somalia",15442906,"Africa"
"51139","01/09/2020",1,9,2020,0,0,"Somalia",15442906,"Africa"
"51140","31/08/2020",31,8,2020,0,0,"Somalia",15442906,"Africa"
"51141","30/08/2020",30,8,2020,35,2,"Somalia",15442906,"Africa"
"51142","29/08/2020",29,8,2020,0,0,"Somalia",15442906,"Africa"
"51143","28/08/2020",28,8,2020,0,0,"Somalia",15442906,"Africa"
"51144","27/08/2020",27,8,2020,0,0,"Somalia",15442906,"Africa"
"51145","26/08/2020",26,8,2020,6,2,"Somalia",15442906,"Africa"
"51146","25/08/2020",25,8,2020,0,0,"Somalia",15442906,"Africa"
"51147","24/08/2020",24,8,2020,0,0,"Somalia",15442906,"Africa"
"51148","23/08/2020",23,8,2020,4,0,"Somalia",15442906,"Africa"
"51149","22/08/2020",22,8,2020,0,0,"Somalia",15442906,"Africa"
"51150","21/08/2020",21,8,2020,0,0,"Somalia",15442906,"Africa"
"51151","20/08/2020",20,8,2020,8,0,"Somalia",15442906,"Africa"
"51152","19/08/2020",19,8,2020,0,0,"Somalia",15442906,"Africa"
"51153","18/08/2020",18,8,2020,1,0,"Somalia",15442906,"Africa"
"51154","17/08/2020",17,8,2020,0,0,"Somalia",15442906,"Africa"
"51155","16/08/2020",16,8,2020,6,0,"Somalia",15442906,"Africa"
"51156","15/08/2020",15,8,2020,23,0,"Somalia",15442906,"Africa"
"51157","14/08/2020",14,8,2020,0,0,"Somalia",15442906,"Africa"
"51158","13/08/2020",13,8,2020,0,0,"Somalia",15442906,"Africa"
"51159","12/08/2020",12,8,2020,0,0,"Somalia",15442906,"Africa"
"51160","11/08/2020",11,8,2020,0,0,"Somalia",15442906,"Africa"
"51161","10/08/2020",10,8,2020,0,0,"Somalia",15442906,"Africa"
"51162","09/08/2020",9,8,2020,0,0,"Somalia",15442906,"Africa"
"51163","08/08/2020",8,8,2020,0,0,"Somalia",15442906,"Africa"
"51164","07/08/2020",7,8,2020,6,0,"Somalia",15442906,"Africa"
"51165","06/08/2020",6,8,2020,1,0,"Somalia",15442906,"Africa"
"51166","05/08/2020",5,8,2020,0,0,"Somalia",15442906,"Africa"
"51167","04/08/2020",4,8,2020,8,0,"Somalia",15442906,"Africa"
"51168","03/08/2020",3,8,2020,0,0,"Somalia",15442906,"Africa"
"51169","02/08/2020",2,8,2020,0,0,"Somalia",15442906,"Africa"
"51170","01/08/2020",1,8,2020,0,0,"Somalia",15442906,"Africa"
"51171","31/07/2020",31,7,2020,0,0,"Somalia",15442906,"Africa"
"51172","30/07/2020",30,7,2020,16,0,"Somalia",15442906,"Africa"
"51173","29/07/2020",29,7,2020,18,0,"Somalia",15442906,"Africa"
"51174","28/07/2020",28,7,2020,0,0,"Somalia",15442906,"Africa"
"51175","27/07/2020",27,7,2020,0,0,"Somalia",15442906,"Africa"
"51176","26/07/2020",26,7,2020,7,0,"Somalia",15442906,"Africa"
"51177","25/07/2020",25,7,2020,0,0,"Somalia",15442906,"Africa"
"51178","24/07/2020",24,7,2020,10,0,"Somalia",15442906,"Africa"
"51179","23/07/2020",23,7,2020,26,0,"Somalia",15442906,"Africa"
"51180","22/07/2020",22,7,2020,5,0,"Somalia",15442906,"Africa"
"51181","21/07/2020",21,7,2020,11,0,"Somalia",15442906,"Africa"
"51182","20/07/2020",20,7,2020,8,0,"Somalia",15442906,"Africa"
"51183","19/07/2020",19,7,2020,5,0,"Somalia",15442906,"Africa"
"51184","18/07/2020",18,7,2020,23,0,"Somalia",15442906,"Africa"
"51185","17/07/2020",17,7,2020,0,0,"Somalia",15442906,"Africa"
"51186","16/07/2020",16,7,2020,7,0,"Somalia",15442906,"Africa"
"51187","15/07/2020",15,7,2020,17,0,"Somalia",15442906,"Africa"
"51188","14/07/2020",14,7,2020,0,0,"Somalia",15442906,"Africa"
"51189","13/07/2020",13,7,2020,8,1,"Somalia",15442906,"Africa"
"51190","12/07/2020",12,7,2020,13,0,"Somalia",15442906,"Africa"
"51191","11/07/2020",11,7,2020,0,0,"Somalia",15442906,"Africa"
"51192","10/07/2020",10,7,2020,10,0,"Somalia",15442906,"Africa"
"51193","09/07/2020",9,7,2020,13,0,"Somalia",15442906,"Africa"
"51194","08/07/2020",8,7,2020,9,0,"Somalia",15442906,"Africa"
"51195","07/07/2020",7,7,2020,9,0,"Somalia",15442906,"Africa"
"51196","06/07/2020",6,7,2020,36,0,"Somalia",15442906,"Africa"
"51197","05/07/2020",5,7,2020,17,2,"Somalia",15442906,"Africa"
"51198","04/07/2020",4,7,2020,0,0,"Somalia",15442906,"Africa"
"51199","03/07/2020",3,7,2020,20,0,"Somalia",15442906,"Africa"
"51200","02/07/2020",2,7,2020,0,0,"Somalia",15442906,"Africa"
"51201","01/07/2020",1,7,2020,20,0,"Somalia",15442906,"Africa"
"51202","30/06/2020",30,6,2020,10,0,"Somalia",15442906,"Africa"
"51203","29/06/2020",29,6,2020,16,0,"Somalia",15442906,"Africa"
"51204","28/06/2020",28,6,2020,0,0,"Somalia",15442906,"Africa"
"51205","27/06/2020",27,6,2020,0,0,"Somalia",15442906,"Africa"
"51206","26/06/2020",26,6,2020,18,0,"Somalia",15442906,"Africa"
"51207","25/06/2020",25,6,2020,25,0,"Somalia",15442906,"Africa"
"51208","24/06/2020",24,6,2020,23,0,"Somalia",15442906,"Africa"
"51209","23/06/2020",23,6,2020,33,0,"Somalia",15442906,"Africa"
"51210","22/06/2020",22,6,2020,24,2,"Somalia",15442906,"Africa"
"51211","21/06/2020",21,6,2020,36,0,"Somalia",15442906,"Africa"
"51212","20/06/2020",20,6,2020,0,0,"Somalia",15442906,"Africa"
"51213","19/06/2020",19,6,2020,23,0,"Somalia",15442906,"Africa"
"51214","18/06/2020",18,6,2020,38,0,"Somalia",15442906,"Africa"
"51215","17/06/2020",17,6,2020,16,0,"Somalia",15442906,"Africa"
"51216","16/06/2020",16,6,2020,39,0,"Somalia",15442906,"Africa"
"51217","15/06/2020",15,6,2020,24,1,"Somalia",15442906,"Africa"
"51218","14/06/2020",14,6,2020,66,2,"Somalia",15442906,"Africa"
"51219","13/06/2020",13,6,2020,0,0,"Somalia",15442906,"Africa"
"51220","12/06/2020",12,6,2020,61,0,"Somalia",15442906,"Africa"
"51221","11/06/2020",11,6,2020,36,0,"Somalia",15442906,"Africa"
"51222","10/06/2020",10,6,2020,48,1,"Somalia",15442906,"Africa"
"51223","09/06/2020",9,6,2020,34,1,"Somalia",15442906,"Africa"
"51224","08/06/2020",8,6,2020,45,1,"Somalia",15442906,"Africa"
"51225","07/06/2020",7,6,2020,85,3,"Somalia",15442906,"Africa"
"51226","06/06/2020",6,6,2020,0,0,"Somalia",15442906,"Africa"
"51227","05/06/2020",5,6,2020,58,0,"Somalia",15442906,"Africa"
"51228","04/06/2020",4,6,2020,57,0,"Somalia",15442906,"Africa"
"51229","03/06/2020",3,6,2020,66,0,"Somalia",15442906,"Africa"
"51230","02/06/2020",2,6,2020,47,1,"Somalia",15442906,"Africa"
"51231","01/06/2020",1,6,2020,60,5,"Somalia",15442906,"Africa"
"51232","31/05/2020",31,5,2020,88,1,"Somalia",15442906,"Africa"
"51233","30/05/2020",30,5,2020,0,0,"Somalia",15442906,"Africa"
"51234","29/05/2020",29,5,2020,97,5,"Somalia",15442906,"Africa"
"51235","28/05/2020",28,5,2020,20,0,"Somalia",15442906,"Africa"
"51236","27/05/2020",27,5,2020,22,1,"Somalia",15442906,"Africa"
"51237","26/05/2020",26,5,2020,95,5,"Somalia",15442906,"Africa"
"51238","25/05/2020",25,5,2020,0,0,"Somalia",15442906,"Africa"
"51239","24/05/2020",24,5,2020,0,0,"Somalia",15442906,"Africa"
"51240","23/05/2020",23,5,2020,0,0,"Somalia",15442906,"Africa"
"51241","22/05/2020",22,5,2020,21,0,"Somalia",15442906,"Africa"
"51242","21/05/2020",21,5,2020,71,2,"Somalia",15442906,"Africa"
"51243","20/05/2020",20,5,2020,47,2,"Somalia",15442906,"Africa"
"51244","19/05/2020",19,5,2020,34,1,"Somalia",15442906,"Africa"
"51245","18/05/2020",18,5,2020,64,1,"Somalia",15442906,"Africa"
"51246","17/05/2020",17,5,2020,73,2,"Somalia",15442906,"Africa"
"51247","16/05/2020",16,5,2020,0,0,"Somalia",15442906,"Africa"
"51248","15/05/2020",15,5,2020,65,1,"Somalia",15442906,"Africa"
"51249","14/05/2020",14,5,2020,49,0,"Somalia",15442906,"Africa"
"51250","13/05/2020",13,5,2020,81,0,"Somalia",15442906,"Africa"
"51251","12/05/2020",12,5,2020,35,1,"Somalia",15442906,"Africa"
"51252","11/05/2020",11,5,2020,57,3,"Somalia",15442906,"Africa"
"51253","10/05/2020",10,5,2020,69,4,"Somalia",15442906,"Africa"
"51254","09/05/2020",9,5,2020,0,0,"Somalia",15442906,"Africa"
"51255","08/05/2020",8,5,2020,55,5,"Somalia",15442906,"Africa"
"51256","07/05/2020",7,5,2020,38,1,"Somalia",15442906,"Africa"
"51257","06/05/2020",6,5,2020,79,3,"Somalia",15442906,"Africa"
"51258","05/05/2020",5,5,2020,34,3,"Somalia",15442906,"Africa"
"51259","04/05/2020",4,5,2020,51,1,"Somalia",15442906,"Africa"
"51260","03/05/2020",3,5,2020,70,3,"Somalia",15442906,"Africa"
"51261","02/05/2020",2,5,2020,0,0,"Somalia",15442906,"Africa"
"51262","01/05/2020",1,5,2020,19,0,"Somalia",15442906,"Africa"
"51263","30/04/2020",30,4,2020,54,0,"Somalia",15442906,"Africa"
"51264","29/04/2020",29,4,2020,48,2,"Somalia",15442906,"Africa"
"51265","28/04/2020",28,4,2020,44,3,"Somalia",15442906,"Africa"
"51266","27/04/2020",27,4,2020,46,5,"Somalia",15442906,"Africa"
"51267","26/04/2020",26,4,2020,62,2,"Somalia",15442906,"Africa"
"51268","25/04/2020",25,4,2020,0,2,"Somalia",15442906,"Africa"
"51269","24/04/2020",24,4,2020,42,0,"Somalia",15442906,"Africa"
"51270","23/04/2020",23,4,2020,0,6,"Somalia",15442906,"Africa"
"51271","22/04/2020",22,4,2020,49,0,"Somalia",15442906,"Africa"
"51272","21/04/2020",21,4,2020,73,1,"Somalia",15442906,"Africa"
"51273","20/04/2020",20,4,2020,29,0,"Somalia",15442906,"Africa"
"51274","19/04/2020",19,4,2020,19,2,"Somalia",15442906,"Africa"
"51275","18/04/2020",18,4,2020,36,0,"Somalia",15442906,"Africa"
"51276","17/04/2020",17,4,2020,0,0,"Somalia",15442906,"Africa"
"51277","16/04/2020",16,4,2020,20,3,"Somalia",15442906,"Africa"
"51278","15/04/2020",15,4,2020,35,0,"Somalia",15442906,"Africa"
"51279","14/04/2020",14,4,2020,0,0,"Somalia",15442906,"Africa"
"51280","13/04/2020",13,4,2020,4,1,"Somalia",15442906,"Africa"
"51281","12/04/2020",12,4,2020,0,0,"Somalia",15442906,"Africa"
"51282","11/04/2020",11,4,2020,9,0,"Somalia",15442906,"Africa"
"51283","10/04/2020",10,4,2020,4,1,"Somalia",15442906,"Africa"
"51284","09/04/2020",9,4,2020,0,0,"Somalia",15442906,"Africa"
"51285","08/04/2020",8,4,2020,1,0,"Somalia",15442906,"Africa"
"51286","07/04/2020",7,4,2020,0,0,"Somalia",15442906,"Africa"
"51287","06/04/2020",6,4,2020,0,0,"Somalia",15442906,"Africa"
"51288","05/04/2020",5,4,2020,2,0,"Somalia",15442906,"Africa"
"51289","04/04/2020",4,4,2020,0,0,"Somalia",15442906,"Africa"
"51290","03/04/2020",3,4,2020,0,0,"Somalia",15442906,"Africa"
"51291","02/04/2020",2,4,2020,2,0,"Somalia",15442906,"Africa"
"51292","01/04/2020",1,4,2020,0,0,"Somalia",15442906,"Africa"
"51293","31/03/2020",31,3,2020,0,0,"Somalia",15442906,"Africa"
"51294","30/03/2020",30,3,2020,0,0,"Somalia",15442906,"Africa"
"51295","29/03/2020",29,3,2020,0,0,"Somalia",15442906,"Africa"
"51296","28/03/2020",28,3,2020,1,0,"Somalia",15442906,"Africa"
"51297","27/03/2020",27,3,2020,1,0,"Somalia",15442906,"Africa"
"51298","26/03/2020",26,3,2020,0,0,"Somalia",15442906,"Africa"
"51299","25/03/2020",25,3,2020,0,0,"Somalia",15442906,"Africa"
"51300","24/03/2020",24,3,2020,0,0,"Somalia",15442906,"Africa"
"51301","23/03/2020",23,3,2020,0,0,"Somalia",15442906,"Africa"
"51302","22/03/2020",22,3,2020,0,0,"Somalia",15442906,"Africa"
"51303","21/03/2020",21,3,2020,0,0,"Somalia",15442906,"Africa"
